Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
0.435000	4.71722   	4.95495   	4.81224   	4.81224   	0.0828976 	0.0974001 	0.0290668 	0.0395729 	0.0245113 
0.437500	4.75436   	4.99398   	4.85022   	4.85022   	0.083595  	0.0981457 	0.0292627 	0.039822  	0.0246838 
0.440000	4.79151   	5.03301   	4.8882    	4.8882    	0.0842923 	0.0988914 	0.0294586 	0.0400711 	0.0248563 
0.442500	4.82865   	5.07203   	4.92618   	4.92618   	0.0849896 	0.0996371 	0.0296545 	0.0403202 	0.0250288 
0.445000	4.86579   	5.11106   	4.96416   	4.96416   	0.0856869 	0.100383  	0.0298504 	0.0405693 	0.0252013 
0.447500	4.90294   	5.15008   	5.00214   	5.00214   	0.0863842 	0.101128  	0.0300463 	0.0408184 	0.0253739 
0.450000	4.94008   	5.18911   	5.04012   	5.04012   	0.0870816 	0.101874  	0.0302423 	0.0410675 	0.0255464 
0.452500	4.97944   	5.23046   	5.08041   	5.08041   	0.0878238 	0.102645  	0.0304467 	0.041325  	0.0257272 
0.455000	5.01879   	5.27181   	5.1207    	5.1207    	0.0885661 	0.103415  	0.0306511 	0.0415825 	0.025908  
0.457500	5.05814   	5.31315   	5.16099   	5.16099   	0.0893083 	0.104186  	0.0308555 	0.04184   	0.0260888 
0.460000	5.0975    	5.3545    	5.20128   	5.20128   	0.0900506 	0.104957  	0.0310599 	0.0420976 	0.0262697 
0.462500	5.13685   	5.39585   	5.24157   	5.24157   	0.0907929 	0.105727  	0.0312643 	0.0423551 	0.0264505 
0.465000	5.17621   	5.4372    	5.28186   	5.28186   	0.0915351 	0.106498  	0.0314688 	0.0426126 	0.0266313 
0.467500	5.21556   	5.47855   	5.32215   	5.32215   	0.0922774 	0.107269  	0.0316732 	0.0428702 	0.0268121 
0.470000	5.25492   	5.51989   	5.36243   	5.36243   	0.0930197 	0.10804   	0.0318776 	0.0431277 	0.026993  
0.472500	5.29427   	5.56124   	5.40272   	5.40272   	0.0937619 	0.10881   	0.032082  	0.0433852 	0.0271738 
0.475000	5.33362   	5.60259   	5.44301   	5.44301   	0.0945042 	0.109581  	0.0322864 	0.0436428 	0.0273546 
0.477500	5.37298   	5.64394   	5.4833    	5.4833    	0.0952464 	0.110352  	0.0324909 	0.0439003 	0.0275354 
0.480000	5.41233   	5.68529   	5.52359   	5.52359   	0.0959887 	0.111122  	0.0326953 	0.0441578 	0.0277163 
0.482500	5.45169   	5.72663   	5.56388   	5.56388   	0.096731  	0.111893  	0.0328997 	0.0444153 	0.0278971 
0.485000	5.49104   	5.76798   	5.60417   	5.60417   	0.0974732 	0.112664  	0.0331041 	0.0446729 	0.0280779 
0.487500	5.5304    	5.80933   	5.64446   	5.64446   	0.0982155 	0.113434  	0.0333085 	0.0449304 	0.0282587 
0.490000	5.56975   	5.85068   	5.68474   	5.68474   	0.0989578 	0.114205  	0.0335129 	0.0451879 	0.0284396 
0.492500	5.6091    	5.89203   	5.72503   	5.72503   	0.0997    	0.114976  	0.0337174 	0.0454455 	0.0286204 
0.495000	5.64846   	5.93337   	5.76532   	5.76532   	0.100442  	0.115746  	0.0339218 	0.045703  	0.0288012 
0.497500	5.68781   	5.97472   	5.80561   	5.80561   	0.101185  	0.116517  	0.0341262 	0.0459605 	0.028982  
0.500000	5.72717   	6.01607   	5.8459    	5.8459    	0.101927  	0.117288  	0.0343306 	0.0462181 	0.0291629 
0.502500	5.76973   	6.06079   	5.88953   	5.88953   	0.102734  	0.118094  	0.0345474 	0.0464879 	0.0293558 
0.505000	5.81229   	6.1055    	5.93316   	5.93316   	0.103542  	0.118901  	0.0347643 	0.0467578 	0.0295486 
0.507500	5.85485   	6.15022   	5.97679   	5.97679   	0.104349  	0.119707  	0.0349811 	0.0470276 	0.0297415 
0.510000	5.89741   	6.19494   	6.02042   	6.02042   	0.105157  	0.120513  	0.0351979 	0.0472975 	0.0299344 
0.512500	5.93997   	6.23965   	6.06405   	6.06405   	0.105965  	0.12132   	0.0354147 	0.0475674 	0.0301273 
0.515000	5.98253   	6.28437   	6.10767   	6.10767   	0.106772  	0.122126  	0.0356316 	0.0478372 	0.0303202 
0.517500	6.02509   	6.32909   	6.1513    	6.1513    	0.10758   	0.122932  	0.0358484 	0.0481071 	0.0305131 
0.520000	6.06765   	6.3738    	6.19493   	6.19493   	0.108387  	0.123739  	0.0360652 	0.0483769 	0.030706  
0.522500	6.11021   	6.41852   	6.23856   	6.23856   	0.109195  	0.124545  	0.036282  	0.0486468 	0.0308989 
0.525000	6.15277   	6.46323   	6.28219   	6.28219   	0.110002  	0.125351  	0.0364989 	0.0489167 	0.0310918 
0.527500	6.19533   	6.50795   	6.32582   	6.32582   	0.11081   	0.126158  	0.0367157 	0.0491865 	0.0312846 
0.530000	6.23789   	6.55267   	6.36945   	6.36945   	0.111617  	0.126964  	0.0369325 	0.0494564 	0.0314775 
0.532500	6.28045   	6.59738   	6.41308   	6.41308   	0.112425  	0.127771  	0.0371493 	0.0497263 	0.0316704 
0.535000	6.32301   	6.6421    	6.45671   	6.45671   	0.113232  	0.128577  	0.0373662 	0.0499961 	0.0318633 
0.537500	6.36557   	6.68682   	6.50034   	6.50034   	0.11404   	0.129383  	0.037583  	0.050266  	0.0320562 
0.540000	6.40813   	6.73153   	6.54397   	6.54397   	0.114848  	0.13019   	0.0377998 	0.0505358 	0.0322491 
0.542500	6.45069   	6.77625   	6.58759   	6.58759   	0.115655  	0.130996  	0.0380166 	0.0508057 	0.032442  
0.545000	6.49325   	6.82096   	6.63122   	6.63122   	0.116463  	0.131802  	0.0382335 	0.0510756 	0.0326349 
0.547500	6.53581   	6.86568   	6.67485   	6.67485   	0.11727   	0.132609  	0.0384503 	0.0513454 	0.0328278 
0.550000	6.57837   	6.9104    	6.71848   	6.71848   	0.118078  	0.133415  	0.0386671 	0.0516153 	0.0330206 
0.552500	6.62093   	6.95511   	6.76211   	6.76211   	0.118885  	0.134222  	0.0388839 	0.0518851 	0.0332135 
0.555000	6.66349   	6.99983   	6.80574   	6.80574   	0.119693  	0.135028  	0.0391008 	0.052155  	0.0334064 
0.557500	6.70605   	7.04455   	6.84937   	6.84937   	0.1205    	0.135834  	0.0393176 	0.0524249 	0.0335993 
0.560000	6.74861   	7.08926   	6.893     	6.893     	0.121308  	0.136641  	0.0395344 	0.0526947 	0.0337922 
0.562500	6.79117   	7.13398   	6.93663   	6.93663   	0.122115  	0.137447  	0.0397513 	0.0529646 	0.0339851 
0.565000	6.83373   	7.1787    	6.98026   	6.98026   	0.122923  	0.138253  	0.0399681 	0.0532344 	0.034178  
0.567500	6.87629   	7.22341   	7.02389   	7.02389   	0.123731  	0.13906   	0.0401849 	0.0535043 	0.0343709 
0.570000	6.91885   	7.26813   	7.06751   	7.06751   	0.124538  	0.139866  	0.0404017 	0.0537742 	0.0345638 
0.572500	6.96141   	7.31284   	7.11114   	7.11114   	0.125346  	0.140672  	0.0406186 	0.054044  	0.0347566 
0.575000	7.00397   	7.35756   	7.15477   	7.15477   	0.126153  	0.141479  	0.0408354 	0.0543139 	0.0349495 
0.577500	7.04653   	7.40228   	7.1984    	7.1984    	0.126961  	0.142285  	0.0410522 	0.0545838 	0.0351424 
0.580000	7.08909   	7.44699   	7.24203   	7.24203   	0.127768  	0.143092  	0.041269  	0.0548536 	0.0353353 
0.582500	7.13165   	7.49171   	7.28566   	7.28566   	0.128576  	0.143898  	0.0414859 	0.0551235 	0.0355282 
0.585000	7.17421   	7.53643   	7.32929   	7.32929   	0.129383  	0.144704  	0.0417027 	0.0553933 	0.0357211 
0.587500	7.21677   	7.58114   	7.37292   	7.37292   	0.130191  	0.145511  	0.0419195 	0.0556632 	0.035914  
0.590000	7.25933   	7.62586   	7.41655   	7.41655   	0.130998  	0.146317  	0.0421363 	0.0559331 	0.0361069 
0.592500	7.30189   	7.67058   	7.46018   	7.46018   	0.131806  	0.147123  	0.0423532 	0.0562029 	0.0362998 
0.595000	7.34445   	7.71529   	7.50381   	7.50381   	0.132614  	0.14793   	0.04257   	0.0564728 	0.0364926 
0.597500	7.38701   	7.76001   	7.54743   	7.54743   	0.133421  	0.148736  	0.0427868 	0.0567426 	0.0366855 
0.600000	7.42957   	7.80472   	7.59106   	7.59106   	0.134229  	0.149543  	0.0430036 	0.0570125 	0.0368784 
0.602500	7.47629   	7.85381   	7.639     	7.639     	0.135121  	0.150395  	0.0432368 	0.0572987 	0.0370871 
0.605000	7.523     	7.90289   	7.68693   	7.68693   	0.136014  	0.151248  	0.0434699 	0.0575848 	0.0372958 
0.607500	7.56972   	7.95197   	7.73486   	7.73486   	0.136906  	0.152101  	0.043703  	0.0578709 	0.0375044 
0.610000	7.61643   	8.00105   	7.78279   	7.78279   	0.137799  	0.152953  	0.0439362 	0.0581571 	0.0377131 
0.612500	7.66315   	8.05013   	7.83072   	7.83072   	0.138691  	0.153806  	0.0441693 	0.0584432 	0.0379218 
0.615000	7.70986   	8.09922   	7.87866   	7.87866   	0.139584  	0.154659  	0.0444024 	0.0587294 	0.0381304 
0.617500	7.75658   	8.1483    	7.92659   	7.92659   	0.140476  	0.155512  	0.0446356 	0.0590155 	0.0383391 
0.620000	7.8033    	8.19738   	7.97452   	7.97452   	0.141369  	0.156364  	0.0448687 	0.0593017 	0.0385478 
0.622500	7.85001   	8.24646   	8.02245   	8.02245   	0.142261  	0.157217  	0.0451018 	0.0595878 	0.0387564 
0.625000	7.89673   	8.29554   	8.07038   	8.07038   	0.143154  	0.15807   	0.0453349 	0.0598739 	0.0389651 
0.627500	7.94344   	8.34463   	8.11832   	8.11832   	0.144046  	0.158922  	0.0455681 	0.0601601 	0.0391738 
0.630000	7.99016   	8.39371   	8.16625   	8.16625   	0.144939  	0.159775  	0.0458012 	0.0604462 	0.0393824 
0.632500	8.03687   	8.44279   	8.21418   	8.21418   	0.145831  	0.160628  	0.0460343 	0.0607324 	0.0395911 
0.635000	8.08359   	8.49187   	8.26211   	8.26211   	0.146724  	0.161481  	0.0462675 	0.0610185 	0.0397998 
0.637500	8.1303    	8.54096   	8.31005   	8.31005   	0.147616  	0.162333  	0.0465006 	0.0613047 	0.0400084 
0.640000	8.17702   	8.59004   	8.35798   	8.35798   	0.148509  	0.163186  	0.0467337 	0.0615908 	0.0402171 
0.642500	8.22373   	8.63912   	8.40591   	8.40591   	0.149401  	0.164039  	0.0469669 	0.061877  	0.0404258 
0.645000	8.27045   	8.6882    	8.45384   	8.45384   	0.150294  	0.164891  	0.0472    	0.0621631 	0.0406344 
0.647500	8.31716   	8.73728   	8.50177   	8.50177   	0.151186  	0.165744  	0.0474331 	0.0624492 	0.0408431 
0.650000	8.36388   	8.78637   	8.54971   	8.54971   	0.152079  	0.166597  	0.0476663 	0.0627354 	0.0410518 
0.652500	8.4106    	8.83545   	8.59764   	8.59764   	0.152971  	0.16745   	0.0478994 	0.0630215 	0.0412604 
0.655000	8.45731   	8.88453   	8.64557   	8.64557   	0.153864  	0.168302  	0.0481325 	0.0633077 	0.0414691 
0.657500	8.50403   	8.93361   	8.6935    	8.6935    	0.154756  	0.169155  	0.0483657 	0.0635938 	0.0416778 
0.660000	8.55074   	8.98269   	8.74143   	8.74143   	0.155649  	0.170008  	0.0485988 	0.06388   	0.0418864 
0.662500	8.59746   	9.03178   	8.78937   	8.78937   	0.156541  	0.17086   	0.0488319 	0.0641661 	0.0420951 
0.665000	8.64417   	9.08086   	8.8373    	8.8373    	0.157434  	0.171713  	0.049065  	0.0644522 	0.0423038 
0.667500	8.69089   	9.12994   	8.88523   	8.88523   	0.158326  	0.172566  	0.0492982 	0.0647384 	0.0425124 
0.670000	8.7376    	9.17902   	8.93316   	8.93316   	0.159219  	0.173419  	0.0495313 	0.0650245 	0.0427211 
0.672500	8.78432   	9.2281    	8.98109   	8.98109   	0.160111  	0.174271  	0.0497644 	0.0653107 	0.0429298 
0.675000	8.83103   	9.27719   	9.02903   	9.02903   	0.161004  	0.175124  	0.0499976 	0.0655968 	0.0431384 
0.677500	8.87775   	9.32627   	9.07696   	9.07696   	0.161896  	0.175977  	0.0502307 	0.065883  	0.0433471 
0.680000	8.92446   	9.37535   	9.12489   	9.12489   	0.162789  	0.176829  	0.0504638 	0.0661691 	0.0435558 
0.682500	8.97118   	9.42443   	9.17282   	9.17282   	0.163681  	0.177682  	0.050697  	0.0664553 	0.0437644 
0.685000	9.0179    	9.47351   	9.22076   	9.22076   	0.164574  	0.178535  	0.0509301 	0.0667414 	0.0439731 
0.687500	9.06461   	9.5226    	9.26869   	9.26869   	0.165466  	0.179388  	0.0511632 	0.0670275 	0.0441818 
