Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
64.250000	19247     	18963     	19331     	19338.4   	485.165   	242.788   	163.817   	137.816   	158.943   
64.500000	19377     	19091.9   	19462.3   	19469.7   	488.447   	244.342   	164.919   	138.712   	160.022   
64.750000	19506.9   	19220.8   	19593.6   	19601.1   	491.729   	245.896   	166.02    	139.607   	161.1     
65.000000	19636.8   	19349.7   	19724.9   	19732.5   	495.01    	247.45    	167.122   	140.502   	162.178   
65.250000	19774.5   	19486.4   	19864.1   	19871.8   	498.481   	249.085   	168.287   	141.445   	163.32    
65.500000	19912.2   	19623.2   	20003.4   	20011.1   	501.952   	250.72    	169.452   	142.387   	164.463   
65.750000	20049.9   	19759.9   	20142.6   	20150.4   	505.422   	252.355   	170.616   	143.33    	165.605   
66.000000	20187.6   	19896.6   	20281.8   	20289.7   	508.893   	253.99    	171.781   	144.273   	166.747   
66.250000	20325.3   	20033.4   	20421     	20429     	512.364   	255.626   	172.946   	145.216   	167.889   
66.500000	20463     	20170.1   	20560.3   	20568.3   	515.835   	257.261   	174.111   	146.158   	169.032   
66.750000	20600.7   	20306.9   	20699.5   	20707.7   	519.305   	258.896   	175.275   	147.101   	170.174   
67.000000	20738.4   	20443.6   	20838.7   	20847     	522.776   	260.531   	176.44    	148.044   	171.316   
67.250000	20876.1   	20580.4   	20977.9   	20986.3   	526.247   	262.166   	177.605   	148.987   	172.458   
67.500000	21013.8   	20717.1   	21117.2   	21125.6   	529.717   	263.801   	178.77    	149.929   	173.601   
67.750000	21151.5   	20853.9   	21256.4   	21264.9   	533.188   	265.436   	179.934   	150.872   	174.743   
68.000000	21289.2   	20990.6   	21395.6   	21404.2   	536.659   	267.071   	181.099   	151.815   	175.885   
68.250000	21426.9   	21127.4   	21534.8   	21543.5   	540.129   	268.706   	182.264   	152.758   	177.027   
