Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
60.250000	15215.2   	15091.8   	15311.1   	15316.5   	381.555   	192.019   	125.391   	106.037   	121.25    
60.500000	15330.4   	15206.6   	15427     	15432.5   	384.44    	193.384   	126.328   	106.799   	122.165   
60.750000	15445.7   	15321.5   	15543     	15548.5   	387.325   	194.749   	127.265   	107.56    	123.08    
61.000000	15560.9   	15436.3   	15659     	15664.5   	390.21    	196.113   	128.202   	108.322   	123.995   
61.250000	15676.1   	15551.2   	15774.9   	15780.6   	393.095   	197.478   	129.138   	109.083   	124.91    
61.500000	15791.4   	15666     	15890.9   	15896.6   	395.98    	198.842   	130.075   	109.845   	125.824   
61.750000	15906.6   	15780.9   	16006.8   	16012.6   	398.865   	200.207   	131.012   	110.606   	126.739   
62.000000	16021.8   	15895.7   	16122.8   	16128.6   	401.75    	201.571   	131.949   	111.368   	127.654   
62.250000	16137.1   	16010.6   	16238.7   	16244.6   	404.635   	202.936   	132.886   	112.129   	128.569   
62.500000	16252.3   	16125.4   	16354.7   	16360.7   	407.52    	204.3     	133.823   	112.891   	129.484   
62.750000	16367.5   	16240.3   	16470.6   	16476.7   	410.405   	205.665   	134.759   	113.652   	130.399   
63.000000	16482.8   	16355.2   	16586.6   	16592.7   	413.29    	207.03    	135.696   	114.414   	131.314   
63.250000	16598     	16470     	16702.6   	16708.7   	416.175   	208.394   	136.633   	115.175   	132.229   
63.500000	16713.2   	16584.9   	16818.5   	16824.8   	419.06    	209.759   	137.57    	115.937   	133.144   
63.750000	16828.5   	16699.7   	16934.5   	16940.8   	421.945   	211.123   	138.507   	116.698   	134.059   
64.000000	16943.7   	16814.6   	17050.4   	17056.8   	424.83    	212.488   	139.443   	117.46    	134.974   
64.250000	17058.9   	16929.4   	17166.4   	17172.8   	427.715   	213.852   	140.38    	118.221   	135.889   
64.500000	17174.2   	17044.3   	17282.3   	17288.9   	430.6     	215.217   	141.317   	118.983   	136.804   
64.750000	17289.4   	17159.1   	17398.3   	17404.9   	433.485   	216.582   	142.254   	119.744   	137.719   
65.000000	17404.6   	17274     	17514.3   	17520.9   	436.37    	217.946   	143.191   	120.506   	138.633   
65.250000	17526.8   	17395.8   	17637.2   	17644     	439.423   	219.383   	144.182   	121.308   	139.603   
65.500000	17648.9   	17517.7   	17760.2   	17767     	442.476   	220.819   	145.173   	122.111   	140.573   
65.750000	17771.1   	17639.5   	17883.2   	17890     	445.529   	222.256   	146.164   	122.914   	141.543   
66.000000	17893.2   	17761.4   	18006.1   	18013.1   	448.582   	223.692   	147.155   	123.716   	142.513   
66.250000	18015.4   	17883.3   	18129.1   	18136.1   	451.635   	225.129   	148.146   	124.519   	143.483   
66.500000	18137.5   	18005.1   	18252.1   	18259.2   	454.687   	226.565   	149.137   	125.321   	144.453   
66.750000	18259.6   	18127     	18375.1   	18382.2   	457.74    	228.002   	150.128   	126.124   	145.423   
67.000000	18381.8   	18248.8   	18498     	18505.3   	460.793   	229.438   	151.119   	126.927   	146.393   
