Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
11.750000	820.684   	817.004   	824.93    	824.927   	16.0891   	9.54512   	15.0371   	14.2338   	15.2185   
11.775000	823.548   	819.808   	827.812   	827.809   	16.1451   	9.57635   	15.0875   	14.2793   	15.2696   
11.800000	826.412   	822.612   	830.693   	830.69    	16.2011   	9.60758   	15.138    	14.3248   	15.3208   
11.825000	829.276   	825.416   	833.574   	833.572   	16.257    	9.63881   	15.1885   	14.3703   	15.372    
11.850000	832.14    	828.22    	836.456   	836.453   	16.313    	9.67004   	15.239    	14.4158   	15.4231   
11.875000	835.004   	831.024   	839.337   	839.334   	16.369    	9.70127   	15.2895   	14.4613   	15.4743   
11.900000	837.868   	833.828   	842.219   	842.216   	16.425    	9.73251   	15.3399   	14.5069   	15.5255   
11.925000	840.732   	836.632   	845.1     	845.097   	16.481    	9.76374   	15.3904   	14.5524   	15.5766   
11.950000	843.596   	839.436   	847.982   	847.979   	16.537    	9.79497   	15.4409   	14.5979   	15.6278   
11.975000	846.46    	842.24    	850.863   	850.86    	16.5929   	9.8262    	15.4914   	14.6434   	15.679    
12.000000	849.324   	845.044   	853.745   	853.741   	16.6489   	9.85743   	15.5419   	14.6889   	15.7302   
12.025000	852.363   	848.004   	856.795   	856.792   	16.708    	9.89057   	15.595    	14.7365   	15.784    
12.050000	855.401   	850.964   	859.845   	859.842   	16.7671   	9.92371   	15.6481   	14.7841   	15.8379   
12.075000	858.44    	853.924   	862.895   	862.892   	16.8262   	9.95684   	15.7013   	14.8317   	15.8918   
12.100000	861.479   	856.884   	865.946   	865.942   	16.8853   	9.98998   	15.7544   	14.8793   	15.9456   
12.125000	864.518   	859.844   	868.996   	868.992   	16.9444   	10.0231   	15.8076   	14.9269   	15.9995   
12.150000	867.556   	862.804   	872.046   	872.043   	17.0036   	10.0563   	15.8607   	14.9746   	16.0534   
12.175000	870.595   	865.764   	875.097   	875.093   	17.0627   	10.0894   	15.9138   	15.0222   	16.1073   
12.200000	873.634   	868.724   	878.147   	878.143   	17.1218   	10.1225   	15.967    	15.0698   	16.1611   
12.225000	876.673   	871.684   	881.197   	881.193   	17.1809   	10.1557   	16.0201   	15.1174   	16.215    
12.250000	879.711   	874.644   	884.248   	884.244   	17.24     	10.1888   	16.0733   	15.165    	16.2689   
12.275000	882.75    	877.604   	887.298   	887.294   	17.2991   	10.2219   	16.1264   	15.2126   	16.3228   
12.300000	885.789   	880.564   	890.348   	890.344   	17.3582   	10.2551   	16.1795   	15.2602   	16.3766   
12.325000	888.828   	883.524   	893.398   	893.394   	17.4173   	10.2882   	16.2327   	15.3078   	16.4305   
12.350000	891.867   	886.484   	896.449   	896.444   	17.4764   	10.3213   	16.2858   	15.3554   	16.4844   
12.375000	894.905   	889.444   	899.499   	899.495   	17.5355   	10.3545   	16.339    	15.4031   	16.5383   
12.400000	897.944   	892.404   	902.549   	902.545   	17.5946   	10.3876   	16.3921   	15.4507   	16.5921   
12.425000	900.983   	895.364   	905.6     	905.595   	17.6537   	10.4208   	16.4452   	15.4983   	16.646    
12.450000	904.022   	898.324   	908.65    	908.645   	17.7128   	10.4539   	16.4984   	15.5459   	16.6999   
12.475000	907.06    	901.283   	911.7     	911.695   	17.7719   	10.487    	16.5515   	15.5935   	16.7538   
12.500000	910.099   	904.243   	914.75    	914.746   	17.831    	10.5202   	16.6047   	15.6411   	16.8076   
12.525000	913.138   	907.203   	917.801   	917.796   	17.8901   	10.5533   	16.6578   	15.6887   	16.8615   
12.550000	916.177   	910.163   	920.851   	920.846   	17.9492   	10.5864   	16.711    	15.7363   	16.9154   
12.575000	919.215   	913.123   	923.901   	923.896   	18.0083   	10.6196   	16.7641   	15.7839   	16.9693   
12.600000	922.254   	916.083   	926.952   	926.947   	18.0674   	10.6527   	16.8172   	15.8316   	17.0231   
12.625000	925.293   	919.043   	930.002   	929.997   	18.1265   	10.6859   	16.8704   	15.8792   	17.077    
12.650000	928.332   	922.003   	933.052   	933.047   	18.1856   	10.719    	16.9235   	15.9268   	17.1309   
12.675000	931.37    	924.963   	936.103   	936.097   	18.2447   	10.7521   	16.9767   	15.9744   	17.1847   
12.700000	934.409   	927.923   	939.153   	939.147   	18.3038   	10.7853   	17.0298   	16.022    	17.2386   
12.725000	937.448   	930.883   	942.203   	942.198   	18.3629   	10.8184   	17.0829   	16.0696   	17.2925   
12.750000	940.487   	933.843   	945.253   	945.248   	18.4221   	10.8515   	17.1361   	16.1172   	17.3464   
12.775000	943.525   	936.803   	948.304   	948.298   	18.4812   	10.8847   	17.1892   	16.1648   	17.4002   
12.800000	946.564   	939.763   	951.354   	951.348   	18.5403   	10.9178   	17.2424   	16.2125   	17.4541   
12.825000	949.603   	942.723   	954.404   	954.399   	18.5994   	10.951    	17.2955   	16.2601   	17.508    
12.850000	952.642   	945.683   	957.455   	957.449   	18.6585   	10.9841   	17.3486   	16.3077   	17.5619   
12.875000	955.68    	948.643   	960.505   	960.499   	18.7176   	11.0172   	17.4018   	16.3553   	17.6157   
12.900000	958.719   	951.603   	963.555   	963.549   	18.7767   	11.0504   	17.4549   	16.4029   	17.6696   
12.925000	961.758   	954.563   	966.605   	966.599   	18.8358   	11.0835   	17.5081   	16.4505   	17.7235   
12.950000	964.797   	957.523   	969.656   	969.65    	18.8949   	11.1166   	17.5612   	16.4981   	17.7774   
12.975000	967.835   	960.483   	972.706   	972.7     	18.954    	11.1498   	17.6143   	16.5457   	17.8312   
13.000000	970.874   	963.442   	975.756   	975.75    	19.0131   	11.1829   	17.6675   	16.5933   	17.8851   
13.025000	974.084   	966.558   	978.972   	978.966   	19.0753   	11.2178   	17.7232   	16.643    	17.9416   
13.050000	977.295   	969.674   	982.188   	982.181   	19.1374   	11.2527   	17.779    	16.6926   	17.9981   
13.075000	980.505   	972.789   	985.403   	985.397   	19.1996   	11.2875   	17.8347   	16.7423   	18.0546   
13.100000	983.716   	975.905   	988.619   	988.612   	19.2618   	11.3224   	17.8904   	16.7919   	18.1111   
13.125000	986.926   	979.02    	991.834   	991.828   	19.324    	11.3573   	17.9462   	16.8416   	18.1676   
13.150000	990.136   	982.136   	995.05    	995.044   	19.3861   	11.3921   	18.0019   	16.8912   	18.2241   
13.175000	993.347   	985.251   	998.266   	998.259   	19.4483   	11.427    	18.0576   	16.9408   	18.2806   
13.200000	996.557   	988.367   	1001.48   	1001.47   	19.5105   	11.4619   	18.1134   	16.9905   	18.3371   
13.225000	999.768   	991.482   	1004.7    	1004.69   	19.5726   	11.4968   	18.1691   	17.0401   	18.3936   
13.250000	1002.98   	994.598   	1007.91   	1007.91   	19.6348   	11.5316   	18.2249   	17.0898   	18.4501   
13.275000	1006.19   	997.714   	1011.13   	1011.12   	19.697    	11.5665   	18.2806   	17.1394   	18.5066   
13.300000	1009.4    	1000.83   	1014.34   	1014.34   	19.7592   	11.6014   	18.3363   	17.1891   	18.5631   
13.325000	1012.61   	1003.94   	1017.56   	1017.55   	19.8213   	11.6363   	18.3921   	17.2387   	18.6196   
13.350000	1015.82   	1007.06   	1020.78   	1020.77   	19.8835   	11.6711   	18.4478   	17.2883   	18.6761   
13.375000	1019.03   	1010.18   	1023.99   	1023.98   	19.9457   	11.706    	18.5035   	17.338    	18.7326   
13.400000	1022.24   	1013.29   	1027.21   	1027.2    	20.0078   	11.7409   	18.5593   	17.3876   	18.7891   
13.425000	1025.45   	1016.41   	1030.42   	1030.42   	20.07     	11.7757   	18.615    	17.4373   	18.8456   
13.450000	1028.66   	1019.52   	1033.64   	1033.63   	20.1322   	11.8106   	18.6707   	17.4869   	18.9022   
13.475000	1031.87   	1022.64   	1036.85   	1036.85   	20.1944   	11.8455   	18.7265   	17.5366   	18.9587   
13.500000	1035.08   	1025.75   	1040.07   	1040.06   	20.2565   	11.8804   	18.7822   	17.5862   	19.0152   
13.525000	1038.29   	1028.87   	1043.28   	1043.28   	20.3187   	11.9152   	18.838    	17.6359   	19.0717   
13.550000	1041.5    	1031.98   	1046.5    	1046.49   	20.3809   	11.9501   	18.8937   	17.6855   	19.1282   
13.575000	1044.71   	1035.1    	1049.72   	1049.71   	20.443    	11.985    	18.9494   	17.7351   	19.1847   
13.600000	1047.92   	1038.22   	1052.93   	1052.92   	20.5052   	12.0199   	19.0052   	17.7848   	19.2412   
13.625000	1051.13   	1041.33   	1056.15   	1056.14   	20.5674   	12.0547   	19.0609   	17.8344   	19.2977   
