Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
56.750000	2624.61   	2615.97   	2634.09   	2615.38   	13.7079   	6.90809   	2.36635   	2.42313   	2.37405   
57.000000	2645.27   	2636.6    	2654.88   	2636.12   	13.8169   	6.96028   	2.38487   	2.44134   	2.39294   
57.250000	2665.93   	2657.24   	2675.67   	2656.86   	13.9259   	7.01247   	2.40339   	2.45955   	2.41183   
57.500000	2686.59   	2677.88   	2696.46   	2677.6    	14.0349   	7.06466   	2.42191   	2.47776   	2.43071   
57.750000	2707.25   	2698.51   	2717.25   	2698.34   	14.1439   	7.11685   	2.44043   	2.49597   	2.4496    
58.000000	2727.91   	2719.15   	2738.04   	2719.08   	14.2529   	7.16904   	2.45894   	2.51418   	2.46849   
58.250000	2748.57   	2739.79   	2758.82   	2739.82   	14.3619   	7.22123   	2.47746   	2.53239   	2.48738   
58.500000	2769.23   	2760.42   	2779.61   	2760.56   	14.4709   	7.27342   	2.49598   	2.5506    	2.50627   
58.750000	2789.89   	2781.06   	2800.4    	2781.3    	14.5799   	7.32562   	2.5145    	2.56881   	2.52515   
59.000000	2810.55   	2801.7    	2821.19   	2802.04   	14.6889   	7.37781   	2.53302   	2.58702   	2.54404   
59.250000	2831.21   	2822.33   	2841.98   	2822.78   	14.7979   	7.43      	2.55154   	2.60523   	2.56293   
59.500000	2851.87   	2842.97   	2862.77   	2843.53   	14.9069   	7.48219   	2.57006   	2.62344   	2.58182   
59.750000	2872.54   	2863.61   	2883.56   	2864.27   	15.0159   	7.53438   	2.58857   	2.64165   	2.60071   
60.000000	2893.2    	2884.24   	2904.34   	2885.01   	15.1249   	7.58657   	2.60709   	2.65986   	2.61959   
60.250000	2915.23   	2906.28   	2926.52   	2907.16   	15.241    	7.64186   	2.62681   	2.67917   	2.63977   
60.500000	2937.27   	2928.31   	2948.7    	2929.31   	15.3571   	7.69715   	2.64654   	2.69848   	2.65994   
60.750000	2959.31   	2950.35   	2970.88   	2951.46   	15.4732   	7.75243   	2.66626   	2.71779   	2.68012   
61.000000	2981.35   	2972.38   	2993.06   	2973.61   	15.5893   	7.80772   	2.68598   	2.7371    	2.70029   
61.250000	3003.38   	2994.42   	3015.23   	2995.76   	15.7054   	7.86301   	2.7057    	2.75641   	2.72047   
